participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
460,"[7, 1, 3, 12, 9]","[10, 4, 11, 2, 5]","[6, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 17, 22, 18, 14]","[23, 19, 24, 15, 13]","[16, 21]","[1, 2, 5, 0, 2]","[2, 1, 1, 3, 3]","[4, 6]","[4, 10, 2, 11, 1]","[5, 12, 3, 7, 8]","[6, 9]","[1, 4, 0, 2, 3]","[3, 5, 0, 1, 1]","[4, 6]",10,5,4,4,5,20,24,16,1,5,6,2,5,6,2,8,54.39255689,2,23,59,2,2,8,10,1
461,"[1, 8, 10, 5, 2]","[9, 12, 7, 3, 11]","[4, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 24, 16, 17, 23]","[13, 14, 19, 18, 15]","[20, 22]","[3, 2, 1, 3, 1]","[3, 2, 3, 1, 1]","[4, 6]","[1, 3, 7, 11, 10]","[12, 6, 2, 9, 4]","[5, 8]","[2, 2, 4, 1, 1]","[2, 3, 0, 1, 4]","[4, 6]",10,2,2,5,6,17,19,20,5,7,6,10,12,8,4,3,31.65496643,1,9,4,3,4,4,8,1
462,"[12, 8, 9, 10, 6]","[11, 5, 1, 4, 7]","[2, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 18, 14, 15, 22]","[17, 20, 13, 19, 23]","[16, 24]","[1, 3, 2, 3, 1]","[0, 2, 2, 3, 3]","[5, 5]","[12, 9, 4, 8, 11]","[5, 7, 3, 6, 10]","[1, 2]","[2, 2, 1, 2, 3]","[1, 1, 2, 5, 1]","[4, 6]",10,5,4,6,1,21,23,24,9,4,2,9,7,2,5,5,38.004816,3,17,20,3,6,5,7,2
463,"[11, 1, 2, 10, 4]","[3, 7, 9, 12, 6]","[5, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 20, 21, 14, 15]","[19, 18, 17, 24, 13]","[16, 23]","[4, 4, 0, 0, 2]","[5, 1, 1, 2, 1]","[4, 6]","[4, 6, 10, 3, 11]","[12, 2, 1, 9, 7]","[5, 8]","[1, 4, 4, 0, 1]","[2, 2, 3, 1, 2]","[6, 4]",10,1,3,5,1,15,13,23,1,3,5,3,2,5,1,2,71.34462993,3,19,79,2,1,7,8,1
464,"[11, 1, 10, 7, 9]","[12, 2, 6, 3, 5]","[4, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 21, 13, 19, 15]","[14, 16, 20, 22, 18]","[17, 23]","[3, 3, 1, 1, 2]","[0, 1, 1, 5, 3]","[5, 5]","[1, 3, 9, 2, 8]","[5, 10, 11, 4, 7]","[6, 12]","[3, 2, 0, 3, 2]","[1, 1, 1, 4, 3]","[4, 6]",10,1,1,4,2,24,14,23,7,5,8,8,11,12,6,4,28.49834446,1,22,30,2,3,6,3,3
465,"[10, 8, 12, 9, 5]","[6, 2, 3, 1, 11]","[4, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 21, 23, 20, 22]","[18, 16, 17, 14, 19]","[15, 24]","[2, 2, 3, 0, 3]","[1, 5, 1, 0, 3]","[0, 10]","[8, 4, 7, 10, 11]","[12, 5, 2, 1, 9]","[3, 6]","[3, 3, 0, 1, 3]","[1, 4, 1, 4, 0]","[5, 5]",10,3,1,3,2,22,17,15,9,11,4,10,2,6,1,3,29.84039264,2,2,89,3,6,4,2,1
466,"[1, 9, 7, 8, 12]","[4, 11, 10, 2, 3]","[5, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 18, 13, 22, 15]","[19, 14, 16, 20, 23]","[21, 24]","[0, 4, 4, 1, 1]","[2, 4, 1, 2, 1]","[4, 6]","[3, 7, 6, 10, 12]","[9, 5, 11, 1, 2]","[4, 8]","[5, 0, 3, 1, 1]","[0, 3, 0, 4, 3]","[5, 5]",10,6,4,3,1,18,19,24,8,2,6,6,1,8,1,6,90.52247114,1,21,12,2,2,1,5,1
467,"[9, 1, 11, 4, 6]","[5, 8, 7, 10, 2]","[3, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 24, 19, 14, 23]","[22, 16, 18, 21, 13]","[17, 20]","[2, 0, 1, 4, 3]","[2, 2, 0, 3, 3]","[6, 4]","[6, 1, 4, 7, 8]","[12, 2, 11, 10, 5]","[3, 9]","[3, 2, 1, 3, 1]","[0, 0, 4, 2, 4]","[5, 5]",10,4,2,2,2,23,22,20,1,2,12,6,5,3,6,1,20.11758913,1,27,99,3,2,1,2,2
468,"[11, 3, 9, 5, 1]","[12, 10, 6, 8, 4]","[2, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 18, 17, 14, 23]","[15, 24, 19, 21, 16]","[13, 20]","[3, 0, 2, 3, 2]","[2, 2, 2, 2, 2]","[6, 4]","[11, 3, 7, 8, 1]","[2, 9, 12, 5, 6]","[4, 10]","[5, 2, 1, 2, 0]","[1, 1, 2, 4, 2]","[5, 5]",10,5,3,6,1,23,21,13,1,6,2,3,12,10,5,9,74.08867149,2,21,45,2,3,4,2,2
469,"[2, 8, 10, 7, 9]","[6, 12, 5, 4, 11]","[1, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 21, 24, 14, 18]","[19, 13, 15, 16, 17]","[20, 23]","[3, 4, 1, 1, 1]","[1, 1, 5, 0, 3]","[5, 5]","[2, 9, 8, 3, 10]","[5, 12, 4, 7, 6]","[1, 11]","[2, 2, 2, 2, 2]","[3, 2, 2, 3, 0]","[4, 6]",10,6,1,1,2,21,13,23,2,11,1,10,5,1,5,10,62.93171588,1,30,42,2,9,7,2,1
470,"[8, 5, 2, 1, 11]","[9, 3, 4, 6, 12]","[7, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 23, 22, 19, 14]","[18, 24, 17, 20, 16]","[15, 21]","[3, 1, 3, 1, 2]","[1, 1, 3, 4, 1]","[3, 7]","[8, 10, 11, 9, 5]","[2, 6, 1, 12, 7]","[3, 4]","[6, 0, 4, 0, 0]","[2, 3, 3, 1, 1]","[5, 5]",10,3,6,3,2,14,20,15,1,4,7,8,7,3,5,5,88.50326757,1,11,46,2,5,5,10,1
471,"[2, 3, 8, 9, 10]","[7, 6, 12, 1, 5]","[4, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 22, 18, 13, 20]","[21, 19, 16, 17, 23]","[14, 15]","[2, 2, 2, 4, 0]","[3, 1, 3, 1, 2]","[6, 4]","[9, 5, 4, 3, 1]","[11, 6, 10, 12, 2]","[7, 8]","[1, 1, 1, 4, 3]","[1, 1, 5, 2, 1]","[4, 6]",10,1,2,6,1,20,23,15,8,5,4,9,12,7,2,10,37.78417381,1,23,31,2,8,7,5,3
472,"[6, 12, 1, 4, 3]","[2, 10, 7, 5, 8]","[9, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 19, 20, 24, 15]","[18, 16, 14, 17, 22]","[13, 21]","[3, 4, 1, 2, 0]","[2, 2, 1, 4, 1]","[8, 2]","[12, 9, 2, 3, 5]","[8, 11, 10, 7, 1]","[4, 6]","[2, 3, 3, 0, 2]","[1, 2, 1, 1, 5]","[3, 7]",10,5,3,6,1,20,17,13,6,5,11,5,8,4,4,9,1.402718502,2,3,34,1,6,2,10,3
473,"[12, 4, 11, 3, 2]","[5, 7, 8, 10, 6]","[1, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 18, 21, 19, 24]","[13, 14, 20, 22, 16]","[17, 23]","[2, 3, 2, 0, 3]","[2, 3, 2, 1, 2]","[7, 3]","[4, 9, 2, 6, 10]","[11, 12, 7, 8, 1]","[3, 5]","[2, 2, 1, 1, 4]","[2, 0, 3, 1, 4]","[7, 3]",10,1,2,6,2,19,13,17,11,5,9,4,7,5,1,6,15.90118641,2,14,31,3,5,5,4,1
474,"[11, 9, 6, 10, 5]","[7, 1, 3, 12, 4]","[2, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 15, 16, 21, 22]","[13, 19, 23, 17, 18]","[20, 24]","[3, 2, 2, 1, 2]","[1, 2, 1, 3, 3]","[4, 6]","[4, 1, 7, 9, 12]","[6, 5, 11, 8, 3]","[2, 10]","[1, 2, 3, 1, 3]","[1, 0, 2, 3, 4]","[6, 4]",10,4,6,3,3,21,23,24,5,1,8,4,8,2,1,2,78.91214348,2,10,10,3,1,5,5,1
475,"[8, 1, 4, 9, 12]","[11, 10, 5, 2, 6]","[3, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 24, 17, 20, 15]","[14, 18, 19, 16, 13]","[21, 23]","[2, 2, 2, 3, 1]","[2, 0, 4, 0, 4]","[5, 5]","[10, 8, 3, 5, 12]","[2, 7, 1, 6, 9]","[4, 11]","[1, 3, 1, 3, 2]","[2, 3, 3, 1, 1]","[6, 4]",10,4,6,3,1,15,13,23,12,2,7,10,1,11,1,4,43.40871231,2,24,78,1,6,2,7,3
476,"[11, 3, 9, 7, 1]","[12, 8, 4, 10, 5]","[2, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 23, 24, 18, 19]","[14, 13, 15, 21, 16]","[17, 22]","[6, 0, 1, 1, 2]","[0, 3, 1, 3, 3]","[7, 3]","[4, 11, 7, 2, 8]","[3, 12, 9, 1, 6]","[5, 10]","[2, 2, 2, 4, 0]","[2, 3, 2, 1, 2]","[4, 6]",10,1,2,6,5,23,15,22,3,8,2,8,6,5,4,7,66.7024207,1,23,10,3,9,5,5,1
477,"[12, 2, 7, 3, 1]","[8, 10, 9, 11, 6]","[4, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 14, 23, 21, 18]","[15, 22, 19, 16, 20]","[13, 17]","[5, 2, 2, 0, 1]","[2, 3, 2, 1, 2]","[5, 5]","[12, 5, 10, 2, 4]","[7, 1, 9, 3, 8]","[6, 11]","[0, 3, 4, 2, 1]","[4, 2, 0, 1, 3]","[7, 3]",10,4,1,6,6,21,22,17,12,6,4,2,8,6,3,5,43.41917815,3,13,19,1,5,8,2,3
478,"[3, 6, 4, 8, 7]","[12, 5, 1, 2, 9]","[10, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 18, 16, 23, 21]","[20, 19, 24, 13, 14]","[15, 22]","[3, 2, 1, 2, 2]","[2, 4, 0, 1, 3]","[2, 8]","[10, 4, 6, 7, 5]","[2, 12, 3, 8, 11]","[1, 9]","[5, 0, 3, 1, 1]","[0, 1, 4, 4, 1]","[3, 7]",10,3,3,4,3,16,13,22,4,5,10,5,12,1,3,8,1.094427536,1,4,42,1,8,1,4,3
479,"[4, 5, 1, 3, 10]","[11, 6, 9, 8, 12]","[2, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 13, 14, 18, 20]","[17, 16, 21, 23, 19]","[15, 24]","[3, 2, 2, 2, 1]","[1, 2, 2, 3, 2]","[3, 7]","[8, 4, 7, 2, 5]","[1, 12, 10, 3, 11]","[6, 9]","[3, 4, 0, 2, 1]","[4, 2, 2, 1, 1]","[6, 4]",10,4,3,4,4,20,17,24,10,6,7,5,10,6,3,10,81.70423469,1,26,20,3,4,7,5,3
480,"[7, 8, 4, 12, 9]","[2, 11, 10, 1, 5]","[3, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 20, 17, 13, 23]","[21, 18, 24, 19, 14]","[15, 16]","[2, 1, 1, 3, 3]","[0, 2, 4, 3, 1]","[4, 6]","[1, 9, 8, 5, 3]","[4, 7, 2, 6, 12]","[10, 11]","[3, 3, 2, 1, 1]","[3, 0, 2, 2, 3]","[5, 5]",10,1,1,2,6,20,14,15,7,1,3,8,6,11,4,7,47.85790161,3,6,20,1,2,10,1,1
481,"[1, 2, 4, 6, 3]","[12, 8, 10, 9, 7]","[5, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 20, 16, 18, 19]","[14, 23, 15, 17, 21]","[13, 24]","[2, 1, 1, 3, 3]","[1, 3, 3, 1, 2]","[4, 6]","[5, 10, 7, 1, 8]","[6, 4, 3, 11, 12]","[2, 9]","[0, 2, 2, 4, 2]","[2, 4, 1, 2, 1]","[4, 6]",10,3,5,3,5,19,14,13,2,10,11,8,6,9,3,10,47.60291893,1,2,73,1,8,1,1,3
482,"[8, 10, 5, 3, 4]","[9, 2, 6, 11, 12]","[1, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 23, 18, 16, 13]","[20, 22, 21, 15, 24]","[14, 19]","[0, 0, 2, 4, 4]","[4, 3, 0, 1, 2]","[2, 8]","[1, 8, 6, 2, 3]","[12, 10, 4, 11, 5]","[7, 9]","[0, 4, 2, 4, 0]","[1, 5, 1, 3, 0]","[7, 3]",10,1,1,6,5,17,24,14,4,6,7,2,4,7,5,6,23.75498337,3,14,74,3,3,4,10,3
483,"[9, 11, 6, 2, 10]","[4, 1, 7, 8, 3]","[5, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 15, 13, 21, 17]","[16, 23, 19, 20, 22]","[14, 24]","[2, 1, 4, 2, 1]","[4, 3, 0, 2, 1]","[5, 5]","[1, 12, 5, 3, 8]","[9, 7, 11, 4, 10]","[2, 6]","[1, 4, 2, 0, 3]","[1, 2, 0, 2, 5]","[4, 6]",10,5,5,4,5,15,16,24,6,7,12,5,10,2,3,6,7.396165476,2,3,2,1,3,8,4,3
484,"[11, 12, 5, 4, 2]","[9, 1, 6, 3, 10]","[7, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 14, 19, 13, 22]","[20, 21, 17, 23, 18]","[15, 24]","[2, 1, 3, 2, 2]","[4, 0, 1, 2, 3]","[7, 3]","[9, 3, 7, 10, 8]","[2, 4, 12, 5, 6]","[1, 11]","[0, 2, 2, 3, 3]","[5, 2, 1, 2, 0]","[9, 1]",10,1,3,2,5,16,21,24,2,6,7,7,4,11,1,3,56.982469,3,5,48,1,7,10,3,1
485,"[12, 2, 9, 6, 1]","[4, 10, 8, 7, 3]","[5, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 16, 24, 14, 15]","[22, 23, 18, 17, 21]","[13, 20]","[2, 2, 0, 3, 3]","[2, 3, 1, 1, 3]","[6, 4]","[2, 1, 3, 5, 11]","[4, 9, 10, 8, 12]","[6, 7]","[0, 4, 5, 1, 0]","[4, 1, 2, 2, 1]","[7, 3]",10,6,3,2,5,19,23,13,6,3,5,11,4,7,4,9,52.98478353,3,27,74,1,9,10,6,3
486,"[12, 10, 1, 3, 5]","[8, 9, 7, 6, 4]","[2, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 16, 17, 15, 20]","[24, 19, 23, 18, 13]","[14, 22]","[3, 3, 0, 3, 1]","[1, 2, 1, 3, 3]","[3, 7]","[9, 3, 11, 10, 12]","[8, 5, 1, 7, 6]","[2, 4]","[2, 4, 1, 1, 2]","[4, 0, 0, 0, 6]","[6, 4]",10,5,6,6,5,17,19,14,12,6,11,9,7,4,4,9,84.53183503,2,3,12,2,4,8,6,1
487,"[9, 1, 12, 3, 7]","[5, 11, 2, 4, 8]","[6, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 17, 18, 24, 14]","[16, 13, 20, 19, 15]","[21, 22]","[2, 5, 2, 0, 1]","[2, 3, 0, 1, 4]","[4, 6]","[1, 2, 8, 12, 3]","[4, 7, 6, 5, 9]","[10, 11]","[4, 0, 1, 2, 3]","[4, 2, 2, 2, 0]","[5, 5]",10,4,6,3,4,14,16,21,9,2,10,8,5,10,6,2,18.46854309,1,9,55,3,9,2,5,2
488,"[1, 4, 2, 5, 12]","[8, 10, 7, 9, 11]","[3, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 16, 13, 18, 15]","[17, 19, 22, 20, 24]","[14, 21]","[5, 3, 0, 1, 1]","[2, 2, 2, 2, 2]","[4, 6]","[8, 12, 10, 7, 5]","[2, 9, 11, 4, 1]","[3, 6]","[5, 2, 1, 2, 0]","[1, 2, 2, 3, 2]","[4, 6]",10,4,6,3,1,18,20,14,12,9,3,12,4,3,2,4,69.37210401,1,17,25,1,6,9,3,2
489,"[5, 2, 3, 12, 7]","[11, 6, 4, 10, 9]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 22, 21, 13, 19]","[16, 15, 18, 23, 24]","[14, 20]","[3, 3, 2, 1, 1]","[1, 2, 3, 1, 3]","[4, 6]","[6, 11, 1, 10, 9]","[12, 7, 5, 2, 3]","[4, 8]","[2, 3, 2, 2, 1]","[4, 2, 3, 0, 1]","[5, 5]",10,4,1,5,5,13,18,14,2,4,1,9,2,4,2,10,47.44837534,3,30,2,3,6,1,9,3
490,"[8, 11, 3, 1, 7]","[9, 6, 12, 2, 5]","[4, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 13, 19, 21, 16]","[18, 22, 15, 20, 14]","[23, 24]","[3, 2, 3, 2, 0]","[0, 4, 1, 2, 3]","[6, 4]","[12, 2, 9, 6, 3]","[10, 4, 5, 1, 11]","[7, 8]","[3, 0, 2, 0, 5]","[2, 0, 1, 1, 6]","[6, 4]",10,2,1,5,4,16,20,23,11,9,4,6,11,7,3,1,73.49419702,2,20,37,3,6,10,8,1
491,"[9, 7, 11, 2, 5]","[3, 8, 12, 10, 4]","[1, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 22, 20, 18, 24]","[17, 14, 23, 19, 15]","[13, 21]","[1, 4, 2, 1, 2]","[2, 3, 0, 2, 3]","[2, 8]","[1, 12, 4, 3, 7]","[9, 5, 10, 6, 11]","[2, 8]","[2, 1, 5, 2, 0]","[4, 2, 4, 0, 0]","[4, 6]",10,3,1,2,5,22,17,21,11,8,6,12,6,8,6,7,49.83609903,1,15,54,3,4,6,8,1
492,"[9, 12, 2, 11, 6]","[4, 7, 5, 8, 3]","[1, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 18, 23, 22, 14]","[16, 19, 17, 15, 13]","[21, 24]","[1, 1, 3, 1, 4]","[3, 1, 3, 2, 1]","[4, 6]","[5, 10, 11, 3, 7]","[12, 8, 6, 4, 9]","[1, 2]","[3, 2, 3, 1, 1]","[2, 4, 3, 0, 1]","[6, 4]",10,6,4,4,5,20,13,21,9,3,1,10,12,2,3,8,83.85281216,3,2,65,3,1,6,3,1
493,"[5, 8, 9, 10, 2]","[6, 3, 7, 4, 1]","[11, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 13, 15, 21, 23]","[18, 22, 17, 20, 16]","[19, 24]","[3, 3, 1, 1, 2]","[3, 2, 1, 4, 0]","[8, 2]","[7, 6, 11, 2, 3]","[9, 12, 8, 10, 4]","[1, 5]","[5, 2, 3, 0, 0]","[1, 1, 3, 2, 3]","[6, 4]",10,3,4,1,4,13,17,24,10,1,12,11,10,5,6,4,65.93672185,1,18,94,1,1,7,6,3
494,"[1, 10, 5, 3, 2]","[6, 11, 7, 9, 8]","[4, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 24, 22, 14, 17]","[13, 15, 20, 21, 19]","[16, 23]","[2, 2, 0, 2, 4]","[2, 0, 1, 3, 4]","[6, 4]","[12, 8, 7, 10, 1]","[9, 2, 11, 3, 6]","[4, 5]","[2, 4, 1, 1, 2]","[1, 2, 3, 4, 0]","[4, 6]",10,3,5,6,5,18,13,23,2,8,12,8,9,5,5,5,47.24966099,2,11,40,1,5,6,7,3
495,"[10, 12, 5, 3, 8]","[4, 9, 2, 7, 11]","[1, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 17, 22, 14, 23]","[16, 13, 15, 20, 24]","[18, 21]","[1, 2, 3, 4, 0]","[2, 3, 0, 2, 3]","[5, 5]","[7, 3, 4, 11, 2]","[8, 12, 5, 1, 6]","[9, 10]","[3, 0, 3, 3, 1]","[2, 4, 1, 3, 0]","[5, 5]",10,6,3,6,5,19,15,21,3,7,6,3,6,10,5,2,16.67347911,2,7,14,1,5,1,9,1
496,"[9, 11, 3, 2, 10]","[7, 12, 5, 6, 4]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 24, 14, 18, 17]","[13, 20, 21, 23, 19]","[16, 22]","[1, 2, 4, 1, 2]","[2, 2, 0, 4, 2]","[6, 4]","[6, 3, 7, 12, 5]","[10, 8, 9, 2, 4]","[1, 11]","[1, 2, 1, 6, 0]","[5, 3, 1, 0, 1]","[5, 5]",10,6,5,6,2,18,13,22,2,6,8,7,8,11,6,2,42.72609948,3,18,83,1,8,10,1,3
497,"[8, 4, 3, 11, 10]","[5, 7, 6, 2, 1]","[9, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 18, 15, 23, 20]","[16, 21, 13, 19, 24]","[14, 22]","[0, 1, 3, 3, 3]","[1, 2, 0, 3, 4]","[4, 6]","[9, 7, 3, 12, 1]","[6, 4, 11, 5, 8]","[2, 10]","[4, 1, 3, 1, 1]","[2, 1, 4, 1, 2]","[5, 5]",10,6,4,3,5,20,24,14,3,5,12,7,4,2,1,10,52.61387626,3,16,33,2,9,1,8,2
498,"[6, 9, 2, 10, 7]","[11, 8, 5, 1, 4]","[3, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 22, 17, 15, 21]","[24, 20, 14, 16, 19]","[13, 18]","[2, 3, 1, 0, 4]","[1, 2, 3, 3, 1]","[5, 5]","[7, 8, 5, 9, 4]","[12, 2, 6, 3, 11]","[1, 10]","[1, 3, 2, 1, 3]","[2, 4, 2, 1, 1]","[0, 10]",10,5,6,3,6,17,20,18,9,5,12,8,12,10,2,1,96.07767685,1,22,33,1,10,9,5,3
499,"[11, 7, 4, 6, 9]","[5, 2, 3, 12, 10]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 19, 14, 21, 23]","[18, 24, 15, 17, 22]","[13, 20]","[3, 3, 1, 2, 1]","[4, 1, 1, 2, 2]","[5, 5]","[7, 4, 10, 2, 12]","[8, 5, 6, 11, 3]","[1, 9]","[1, 1, 3, 4, 1]","[1, 1, 4, 2, 2]","[5, 5]",10,1,4,5,6,21,15,20,11,10,8,12,6,1,5,3,37.38016254,3,11,23,3,6,1,3,1
500,"[5, 6, 1, 2, 12]","[9, 10, 8, 4, 7]","[3, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 19, 18, 24, 17]","[13, 21, 23, 20, 15]","[14, 16]","[1, 3, 3, 1, 2]","[1, 0, 6, 2, 1]","[5, 5]","[8, 1, 4, 2, 3]","[12, 9, 6, 7, 10]","[5, 11]","[2, 3, 1, 3, 1]","[2, 1, 2, 0, 5]","[5, 5]",10,2,2,1,2,24,21,14,2,7,11,4,6,5,2,8,60.08872818,3,12,31,2,5,1,4,2
501,"[9, 5, 12, 1, 7]","[10, 2, 4, 3, 11]","[6, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 18, 21, 20, 15]","[13, 16, 14, 24, 17]","[19, 22]","[4, 2, 0, 2, 2]","[3, 1, 3, 2, 1]","[5, 5]","[8, 4, 2, 1, 7]","[9, 3, 10, 11, 12]","[5, 6]","[2, 4, 2, 1, 1]","[2, 1, 4, 1, 2]","[4, 6]",10,3,5,4,6,15,24,22,5,10,8,1,9,6,1,2,46.7836091,2,4,36,2,8,2,5,1
502,"[3, 7, 12, 4, 5]","[2, 9, 10, 6, 11]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 16, 22, 21, 23]","[20, 17, 18, 19, 24]","[14, 15]","[4, 0, 1, 2, 3]","[2, 3, 1, 3, 1]","[4, 6]","[6, 7, 9, 12, 2]","[4, 3, 11, 10, 8]","[1, 5]","[1, 0, 2, 5, 2]","[3, 1, 2, 3, 1]","[3, 7]",10,6,3,3,3,21,20,15,5,6,8,7,11,5,2,2,21.0519566,1,25,25,3,10,6,3,3
503,"[2, 10, 7, 11, 4]","[1, 6, 8, 9, 12]","[3, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 21, 18, 20, 24]","[17, 16, 14, 22, 13]","[15, 19]","[1, 5, 0, 2, 2]","[3, 1, 1, 3, 2]","[3, 7]","[3, 12, 9, 5, 4]","[10, 6, 8, 2, 7]","[1, 11]","[3, 1, 1, 3, 2]","[4, 3, 1, 0, 2]","[8, 2]",10,5,6,1,6,20,14,19,10,9,3,9,7,11,2,6,33.02175734,1,19,31,1,6,3,10,2
