participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
601,"[3, 8, 1, 11, 9]","[12, 7, 6, 5, 4]","[2, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 24, 20, 23, 16]","[15, 17, 22, 14, 18]","[13, 19]","[25, 18, 21, 21, 15]","[18, 26, 19, 15, 22]","[49, 51]","[4, 9, 5, 7, 2]","[8, 10, 1, 11, 3]","[6, 12]","[16, 23, 24, 15, 22]","[19, 14, 18, 23, 26]","[49, 51]",100,3,5,6,2,21,18,13,11,4,10,9,11,12,6,88,0.710007357,1,11,8,1,18,75,36,3
602,"[11, 1, 8, 5, 10]","[2, 7, 4, 6, 3]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 19, 20, 24, 14]","[22, 16, 23, 17, 15]","[13, 18]","[20, 18, 22, 22, 18]","[20, 17, 26, 21, 16]","[53, 47]","[2, 3, 4, 10, 6]","[7, 11, 12, 1, 9]","[5, 8]","[22, 15, 20, 21, 22]","[24, 20, 18, 21, 17]","[51, 49]",100,6,3,3,2,14,23,18,11,3,12,3,1,8,3,56,94.19718461,3,22,6,3,13,23,81,1
603,"[11, 2, 6, 3, 7]","[10, 5, 8, 4, 12]","[1, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 23, 19, 20, 16]","[17, 13, 22, 15, 14]","[18, 21]","[19, 22, 25, 20, 14]","[16, 18, 22, 21, 23]","[54, 46]","[3, 4, 7, 5, 9]","[11, 6, 12, 10, 2]","[1, 8]","[16, 18, 27, 19, 20]","[22, 21, 18, 18, 21]","[50, 50]",100,3,5,1,1,16,14,18,7,10,9,9,11,1,1,19,0.875177901,3,26,12,2,13,75,16,2
604,"[5, 11, 7, 2, 9]","[8, 4, 3, 12, 10]","[1, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 22, 21, 19, 13]","[15, 24, 17, 14, 20]","[16, 18]","[15, 21, 18, 28, 18]","[21, 23, 22, 18, 16]","[54, 46]","[8, 12, 11, 2, 5]","[3, 6, 7, 10, 9]","[1, 4]","[20, 21, 19, 14, 26]","[18, 19, 27, 18, 18]","[48, 52]",100,4,3,6,4,23,15,16,9,12,6,8,6,4,6,74,68.49564238,3,13,23,3,10,50,59,3
605,"[10, 2, 12, 7, 11]","[3, 6, 8, 1, 5]","[4, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 23, 14, 22, 19]","[13, 17, 18, 16, 21]","[20, 24]","[21, 23, 26, 14, 16]","[21, 22, 19, 21, 17]","[47, 53]","[9, 5, 3, 6, 4]","[11, 2, 8, 12, 7]","[1, 10]","[26, 14, 17, 21, 22]","[18, 24, 21, 15, 22]","[42, 58]",100,3,5,6,2,19,16,24,10,8,9,5,8,10,5,40,20.90929269,3,10,39,2,11,34,65,2
606,"[6, 10, 11, 8, 9]","[3, 1, 5, 12, 2]","[4, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 18, 16, 14, 19]","[13, 17, 21, 15, 22]","[23, 24]","[18, 13, 30, 17, 22]","[29, 16, 16, 18, 21]","[43, 57]","[5, 9, 6, 3, 4]","[11, 7, 12, 1, 2]","[8, 10]","[21, 22, 19, 14, 24]","[19, 21, 20, 21, 19]","[51, 49]",100,2,3,2,2,16,17,24,9,1,4,6,7,10,5,37,81.19898354,2,22,51,2,17,72,83,2
607,"[2, 10, 11, 3, 4]","[12, 6, 9, 5, 7]","[1, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 13, 19, 15, 14]","[21, 20, 22, 16, 24]","[17, 23]","[21, 17, 22, 18, 22]","[20, 20, 24, 18, 18]","[41, 59]","[6, 1, 2, 11, 8]","[5, 3, 10, 4, 9]","[7, 12]","[22, 16, 25, 20, 17]","[18, 20, 17, 25, 20]","[57, 43]",100,5,3,6,5,15,20,23,10,9,1,2,3,12,3,4,36.9593458,3,10,78,3,18,22,70,2
608,"[12, 8, 6, 2, 4]","[5, 9, 11, 3, 1]","[7, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 14, 13, 19, 24]","[23, 16, 18, 21, 15]","[17, 20]","[22, 14, 23, 20, 21]","[21, 18, 21, 19, 21]","[56, 44]","[12, 9, 11, 3, 2]","[10, 8, 5, 6, 7]","[1, 4]","[23, 19, 23, 21, 14]","[20, 23, 19, 17, 21]","[49, 51]",100,6,2,3,4,22,23,17,12,9,10,9,7,1,2,94,52.43273067,3,21,46,3,2,87,78,1
609,"[6, 9, 7, 3, 11]","[5, 1, 8, 12, 4]","[2, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 24, 20, 16, 18]","[21, 22, 13, 19, 23]","[15, 17]","[21, 19, 22, 14, 24]","[23, 16, 18, 15, 28]","[51, 49]","[9, 11, 7, 12, 6]","[5, 2, 10, 4, 1]","[3, 8]","[14, 25, 24, 23, 14]","[18, 18, 28, 20, 16]","[54, 46]",100,4,2,6,1,14,13,17,11,8,10,11,10,3,6,93,18.2102157,2,13,4,1,18,5,80,1
610,"[9, 7, 12, 4, 11]","[10, 5, 2, 6, 8]","[1, 3]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 23, 15, 16, 13]","[20, 19, 21, 22, 14]","[17, 24]","[12, 22, 26, 23, 17]","[17, 29, 21, 19, 14]","[58, 42]","[4, 2, 7, 5, 12]","[8, 1, 11, 10, 9]","[3, 6]","[14, 27, 23, 21, 15]","[20, 28, 17, 14, 21]","[46, 54]",100,6,5,1,3,15,22,24,12,5,3,7,8,3,2,38,39.06126459,3,2,95,3,4,8,40,3
611,"[9, 4, 5, 2, 10]","[3, 11, 12, 6, 1]","[7, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 13, 15, 20, 22]","[14, 24, 17, 16, 23]","[18, 19]","[21, 21, 23, 17, 18]","[12, 27, 27, 17, 17]","[39, 61]","[11, 2, 3, 4, 5]","[7, 12, 6, 8, 1]","[9, 10]","[14, 24, 17, 17, 28]","[14, 15, 24, 24, 23]","[63, 37]",100,5,5,3,2,13,14,18,10,12,7,3,1,9,3,45,94.26697365,3,17,67,1,11,43,22,1
612,"[2, 12, 4, 7, 5]","[9, 8, 11, 6, 3]","[1, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 23, 14, 21, 13]","[19, 15, 17, 24, 16]","[18, 22]","[30, 11, 22, 17, 20]","[18, 21, 18, 19, 24]","[44, 56]","[12, 2, 5, 1, 6]","[11, 10, 8, 7, 9]","[3, 4]","[19, 20, 29, 16, 16]","[25, 12, 19, 30, 14]","[43, 57]",100,6,3,4,1,13,16,22,2,9,10,5,8,4,4,3,27.30912488,1,15,7,3,1,17,95,2
613,"[3, 8, 9, 10, 11]","[4, 12, 5, 6, 1]","[2, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 14, 16, 23, 13]","[19, 22, 18, 20, 15]","[17, 24]","[13, 21, 23, 19, 24]","[18, 24, 23, 20, 15]","[50, 50]","[7, 9, 3, 11, 6]","[10, 8, 12, 4, 2]","[1, 5]","[32, 13, 21, 18, 16]","[20, 21, 26, 19, 14]","[56, 44]",100,2,4,3,6,23,20,24,10,5,2,9,12,1,3,40,87.4670347,2,6,63,2,13,11,81,2
614,"[7, 11, 12, 10, 2]","[5, 8, 1, 9, 3]","[4, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 23, 22, 18, 15]","[20, 24, 14, 19, 21]","[13, 16]","[22, 19, 17, 17, 25]","[23, 17, 20, 21, 19]","[53, 47]","[10, 6, 2, 11, 4]","[8, 12, 9, 1, 3]","[5, 7]","[24, 21, 17, 19, 19]","[21, 21, 20, 15, 23]","[61, 39]",100,1,4,2,1,23,24,16,10,3,4,4,8,5,2,68,52.74219734,2,23,20,3,8,68,43,1
615,"[9, 8, 1, 5, 7]","[6, 4, 12, 11, 3]","[2, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 14, 22, 18, 24]","[13, 23, 19, 17, 21]","[16, 20]","[13, 24, 16, 23, 24]","[23, 18, 20, 21, 18]","[50, 50]","[1, 7, 8, 2, 5]","[4, 10, 3, 9, 12]","[6, 11]","[18, 22, 20, 17, 23]","[14, 20, 16, 23, 27]","[53, 47]",100,6,4,5,6,18,21,16,8,4,10,1,12,6,2,2,6.469645685,1,19,8,2,16,10,41,1
616,"[12, 4, 8, 3, 7]","[5, 2, 10, 11, 9]","[1, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 14, 20, 19, 15]","[23, 13, 18, 21, 16]","[22, 24]","[18, 15, 28, 23, 16]","[20, 24, 12, 22, 22]","[45, 55]","[10, 12, 1, 9, 8]","[7, 6, 5, 3, 11]","[2, 4]","[19, 21, 22, 23, 15]","[20, 20, 21, 16, 23]","[57, 43]",100,5,5,5,4,17,21,22,12,10,6,8,3,2,4,39,18.50234969,3,19,53,2,1,34,32,1
617,"[3, 10, 2, 5, 1]","[12, 11, 8, 9, 4]","[6, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 21, 22, 14, 16]","[15, 19, 20, 23, 24]","[13, 17]","[21, 28, 15, 15, 21]","[18, 23, 25, 19, 15]","[47, 53]","[6, 8, 9, 12, 11]","[3, 7, 2, 5, 10]","[1, 4]","[9, 28, 19, 23, 21]","[15, 19, 21, 26, 19]","[49, 51]",100,4,3,3,6,22,19,13,3,4,7,11,5,4,5,77,7.006808289,3,24,59,2,6,52,44,1
618,"[5, 11, 1, 3, 4]","[6, 12, 8, 2, 10]","[7, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 20, 14, 15, 18]","[19, 21, 22, 13, 17]","[16, 23]","[19, 22, 17, 20, 22]","[19, 24, 20, 24, 13]","[55, 45]","[4, 7, 1, 6, 10]","[2, 9, 5, 12, 3]","[8, 11]","[27, 22, 16, 16, 19]","[22, 18, 23, 18, 19]","[53, 47]",100,1,5,6,2,15,19,23,5,12,9,10,3,11,4,87,81.64511474,1,16,48,2,7,53,60,3
619,"[4, 10, 8, 7, 6]","[1, 12, 11, 2, 3]","[5, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 14, 20, 16, 22]","[17, 24, 18, 23, 21]","[13, 15]","[20, 18, 18, 20, 24]","[26, 21, 26, 15, 12]","[39, 61]","[10, 1, 7, 6, 4]","[11, 2, 5, 9, 12]","[3, 8]","[20, 24, 17, 18, 21]","[14, 18, 28, 19, 21]","[51, 49]",100,1,3,5,3,19,17,13,6,11,9,7,12,3,5,17,7.190348914,3,25,78,1,14,42,91,1
620,"[6, 1, 7, 9, 10]","[8, 4, 3, 12, 2]","[5, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 21, 14, 24, 20]","[23, 15, 16, 17, 22]","[18, 19]","[20, 22, 19, 22, 17]","[26, 17, 25, 15, 17]","[47, 53]","[7, 6, 12, 4, 8]","[5, 10, 1, 11, 2]","[3, 9]","[19, 21, 22, 21, 17]","[25, 18, 14, 28, 15]","[49, 51]",100,6,5,6,3,13,15,19,6,12,11,7,10,3,5,7,30.50978846,1,28,31,2,10,77,17,2
621,"[11, 10, 6, 12, 7]","[4, 1, 2, 3, 9]","[5, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 14, 20, 17, 13]","[21, 19, 22, 24, 16]","[15, 23]","[17, 23, 18, 19, 23]","[20, 19, 22, 22, 17]","[50, 50]","[2, 12, 4, 6, 10]","[7, 3, 11, 8, 5]","[1, 9]","[25, 21, 18, 17, 19]","[22, 30, 14, 11, 23]","[47, 53]",100,1,4,3,2,17,24,23,10,3,8,4,11,1,6,19,26.73203484,3,26,59,1,18,70,54,2
622,"[6, 2, 4, 1, 11]","[9, 3, 7, 10, 8]","[5, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 13, 21, 19, 15]","[23, 22, 16, 14, 24]","[18, 20]","[18, 21, 18, 25, 18]","[22, 22, 17, 17, 22]","[55, 45]","[5, 4, 3, 8, 12]","[11, 2, 10, 7, 9]","[1, 6]","[20, 23, 17, 19, 21]","[17, 18, 26, 21, 18]","[52, 48]",100,2,3,3,3,13,23,20,6,9,12,4,2,1,5,1,76.0006311,2,12,42,1,8,8,80,1
623,"[10, 4, 8, 9, 2]","[11, 1, 5, 6, 12]","[3, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 23, 14, 18, 20]","[15, 16, 19, 24, 13]","[17, 21]","[18, 18, 28, 21, 15]","[18, 27, 19, 20, 16]","[50, 50]","[11, 1, 3, 6, 9]","[4, 7, 5, 10, 8]","[2, 12]","[14, 15, 23, 22, 26]","[18, 22, 21, 19, 20]","[52, 48]",100,1,1,2,3,23,13,21,9,6,7,3,7,2,2,93,10.23515345,3,26,40,2,14,51,45,1
624,"[11, 8, 2, 12, 3]","[5, 7, 6, 4, 1]","[9, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 23, 18, 13]","[24, 20, 22, 21, 19]","[15, 17]","[16, 19, 29, 20, 16]","[13, 20, 27, 20, 20]","[53, 47]","[1, 5, 12, 6, 2]","[7, 9, 10, 8, 11]","[3, 4]","[22, 19, 19, 24, 16]","[20, 18, 23, 20, 19]","[52, 48]",100,3,2,2,2,14,24,15,3,4,9,12,8,4,5,17,58.58375371,2,20,77,3,16,22,62,1
625,"[6, 1, 3, 5, 11]","[4, 8, 12, 2, 7]","[9, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 23, 24, 21, 19]","[20, 14, 15, 16, 13]","[18, 22]","[21, 25, 10, 17, 27]","[20, 21, 19, 20, 20]","[48, 52]","[7, 6, 9, 5, 3]","[2, 8, 10, 1, 12]","[4, 11]","[18, 22, 21, 15, 24]","[21, 20, 31, 12, 16]","[52, 48]",100,3,1,3,2,17,15,18,6,2,9,5,8,11,3,10,25.49869213,1,26,78,3,5,41,52,2
626,"[9, 11, 6, 3, 1]","[5, 2, 8, 12, 10]","[4, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 15, 18, 14, 16]","[22, 23, 13, 19, 20]","[17, 24]","[15, 25, 19, 19, 22]","[21, 23, 22, 16, 18]","[57, 43]","[12, 11, 1, 7, 10]","[4, 6, 5, 3, 8]","[2, 9]","[17, 21, 22, 27, 13]","[24, 20, 19, 18, 19]","[41, 59]",100,2,2,3,5,16,23,24,6,12,4,1,3,2,3,69,82.25960469,2,9,83,1,19,57,4,1
627,"[12, 3, 1, 2, 11]","[4, 5, 6, 9, 7]","[8, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 21, 14, 20, 15]","[17, 16, 24, 13, 19]","[18, 22]","[20, 21, 24, 17, 18]","[21, 19, 17, 27, 16]","[45, 55]","[1, 2, 8, 3, 7]","[9, 6, 12, 11, 5]","[4, 10]","[19, 20, 20, 20, 21]","[21, 20, 22, 20, 17]","[51, 49]",100,5,1,2,1,15,17,18,2,6,8,8,12,10,4,75,73.61905872,3,20,92,1,15,5,9,2
628,"[12, 7, 11, 4, 2]","[8, 6, 3, 9, 1]","[5, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 19, 21, 13, 23]","[18, 16, 17, 15, 20]","[14, 24]","[19, 22, 21, 20, 18]","[15, 24, 22, 21, 18]","[46, 54]","[9, 12, 8, 6, 3]","[10, 5, 1, 11, 4]","[2, 7]","[19, 21, 20, 21, 19]","[21, 25, 14, 20, 20]","[57, 43]",100,6,4,2,2,19,16,24,2,3,10,6,1,2,3,66,9.809418475,2,23,91,1,13,87,42,2
629,"[5, 6, 11, 3, 10]","[9, 12, 7, 8, 4]","[1, 2]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 24, 14, 13, 23]","[21, 17, 22, 15, 20]","[18, 19]","[20, 15, 19, 27, 19]","[23, 12, 22, 21, 22]","[52, 48]","[12, 10, 3, 1, 11]","[7, 4, 9, 8, 6]","[2, 5]","[16, 19, 22, 16, 27]","[25, 19, 20, 17, 19]","[56, 44]",100,4,2,3,4,23,15,18,11,8,1,11,7,2,3,86,42.05361674,1,5,80,3,8,62,41,2
630,"[12, 5, 3, 2, 1]","[11, 7, 9, 10, 8]","[4, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 14, 22, 21, 13]","[19, 17, 20, 15, 18]","[23, 24]","[25, 23, 23, 13, 16]","[19, 23, 22, 25, 11]","[47, 53]","[4, 12, 9, 8, 2]","[11, 10, 7, 6, 3]","[1, 5]","[24, 17, 17, 18, 24]","[23, 16, 15, 21, 25]","[51, 49]",100,6,3,6,1,22,18,24,5,8,6,4,10,5,3,8,30.17550306,2,29,3,1,14,84,79,2
631,"[3, 1, 10, 7, 5]","[12, 8, 2, 6, 4]","[9, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 18, 19, 15, 16]","[17, 13, 22, 20, 23]","[21, 24]","[17, 17, 18, 27, 21]","[19, 29, 19, 16, 17]","[54, 46]","[9, 10, 4, 5, 6]","[3, 11, 2, 8, 1]","[7, 12]","[30, 23, 11, 12, 24]","[21, 15, 23, 15, 26]","[40, 60]",100,2,6,4,6,19,20,21,10,2,11,5,2,7,3,36,48.32689961,1,16,51,3,9,35,17,2
632,"[2, 1, 10, 5, 12]","[7, 8, 3, 9, 4]","[6, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 22, 15, 24, 21]","[17, 16, 19, 18, 13]","[14, 23]","[22, 22, 23, 19, 14]","[18, 21, 19, 17, 25]","[48, 52]","[9, 7, 4, 12, 11]","[5, 8, 1, 6, 3]","[2, 10]","[21, 18, 22, 20, 19]","[25, 18, 16, 25, 16]","[50, 50]",100,4,4,6,1,22,16,14,10,3,11,7,5,2,1,20,66.69324543,3,11,79,1,13,1,47,2
633,"[5, 9, 11, 10, 6]","[12, 7, 2, 8, 1]","[3, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 13, 24, 16, 20]","[23, 19, 17, 21, 15]","[14, 18]","[16, 24, 24, 21, 15]","[22, 28, 25, 13, 12]","[53, 47]","[1, 5, 11, 8, 9]","[3, 6, 2, 4, 10]","[7, 12]","[23, 10, 20, 26, 21]","[24, 16, 19, 24, 17]","[64, 36]",100,2,1,5,3,16,15,18,11,12,4,9,2,7,5,5,2.467773851,3,26,75,2,14,23,5,3
634,"[5, 2, 9, 7, 6]","[3, 4, 8, 12, 10]","[1, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 22, 21, 24, 18]","[14, 20, 23, 19, 15]","[13, 16]","[26, 17, 10, 21, 26]","[20, 21, 18, 19, 22]","[50, 50]","[3, 2, 9, 1, 6]","[4, 10, 12, 11, 7]","[5, 8]","[18, 26, 18, 25, 13]","[12, 26, 17, 23, 22]","[52, 48]",100,3,6,2,3,21,23,16,7,12,1,2,4,8,3,51,96.81887735,1,5,78,2,9,57,12,3
635,"[5, 6, 1, 10, 8]","[3, 7, 11, 9, 2]","[4, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 22, 18, 15, 14]","[17, 19, 13, 21, 20]","[16, 23]","[16, 18, 20, 14, 32]","[19, 24, 13, 27, 17]","[52, 48]","[1, 3, 10, 2, 11]","[4, 8, 7, 9, 5]","[6, 12]","[21, 26, 15, 24, 14]","[21, 17, 13, 25, 24]","[52, 48]",100,1,1,3,6,22,17,23,6,2,4,10,9,6,3,83,91.51821836,2,5,27,3,1,76,72,2
636,"[4, 6, 8, 5, 11]","[1, 10, 9, 2, 7]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 19, 22, 14, 20]","[21, 15, 24, 13, 17]","[18, 23]","[19, 20, 18, 18, 25]","[17, 18, 16, 29, 20]","[53, 47]","[7, 9, 3, 1, 6]","[8, 11, 2, 4, 5]","[10, 12]","[19, 17, 17, 22, 25]","[20, 17, 16, 23, 24]","[57, 43]",100,6,3,3,4,14,24,23,5,10,12,6,11,10,4,76,78.73909103,1,30,70,2,4,85,71,2
637,"[8, 7, 12, 9, 1]","[4, 6, 3, 2, 5]","[10, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[18, 22, 14, 24, 21]","[17, 23, 19, 15, 13]","[16, 20]","[17, 18, 13, 29, 23]","[15, 26, 25, 11, 23]","[48, 52]","[7, 11, 1, 3, 9]","[6, 5, 12, 8, 2]","[4, 10]","[22, 20, 19, 20, 19]","[16, 18, 20, 21, 25]","[44, 56]",100,4,1,3,1,22,19,16,1,3,11,9,6,10,6,44,89.52721871,1,13,89,1,1,30,28,1
638,"[12, 1, 4, 2, 3]","[6, 10, 5, 9, 7]","[8, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 21, 19, 22, 18]","[16, 17, 20, 14, 15]","[13, 23]","[21, 16, 18, 20, 25]","[16, 21, 26, 17, 20]","[49, 51]","[12, 1, 10, 4, 9]","[6, 2, 3, 11, 7]","[5, 8]","[23, 18, 24, 17, 18]","[23, 24, 22, 17, 14]","[57, 43]",100,3,3,3,3,24,20,23,2,9,11,12,6,5,1,48,5.087454725,2,23,97,2,17,92,89,1
639,"[9, 6, 5, 1, 10]","[8, 11, 2, 7, 4]","[3, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 24, 19, 14, 21]","[15, 22, 18, 13, 20]","[16, 17]","[26, 14, 16, 17, 27]","[13, 24, 24, 22, 17]","[60, 40]","[11, 8, 2, 7, 12]","[10, 5, 9, 3, 6]","[1, 4]","[14, 19, 15, 25, 27]","[18, 15, 22, 23, 22]","[49, 51]",100,2,1,4,3,23,20,17,1,4,3,2,3,1,6,49,20.23216892,3,17,17,2,4,68,5,3
640,"[9, 11, 5, 12, 7]","[3, 8, 1, 6, 10]","[2, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 16, 21, 24, 15]","[14, 13, 22, 20, 19]","[17, 18]","[27, 22, 15, 25, 11]","[22, 22, 19, 15, 22]","[47, 53]","[8, 5, 3, 4, 11]","[1, 9, 6, 10, 12]","[2, 7]","[27, 15, 21, 20, 17]","[18, 25, 20, 19, 18]","[48, 52]",100,5,6,3,4,23,19,18,9,10,2,3,10,7,4,16,95.60602815,2,29,90,1,16,52,83,3
641,"[8, 4, 1, 12, 5]","[6, 3, 11, 7, 10]","[2, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 18, 21, 22, 13]","[24, 15, 14, 16, 20]","[19, 23]","[32, 19, 16, 15, 18]","[15, 25, 16, 24, 20]","[46, 54]","[12, 7, 11, 4, 8]","[3, 6, 2, 9, 5]","[1, 10]","[24, 18, 21, 19, 18]","[22, 16, 19, 18, 25]","[56, 44]",100,1,1,4,6,13,15,23,4,7,9,4,3,1,2,37,14.5346032,1,26,54,3,20,28,28,1
642,"[2, 5, 6, 9, 7]","[8, 12, 10, 1, 4]","[3, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 16, 24, 15, 23]","[20, 19, 22, 18, 17]","[13, 14]","[15, 21, 17, 21, 26]","[25, 19, 19, 16, 21]","[54, 46]","[12, 7, 4, 10, 6]","[1, 8, 9, 2, 3]","[5, 11]","[18, 18, 23, 27, 14]","[24, 22, 19, 25, 10]","[45, 55]",100,1,4,6,4,16,19,14,9,8,3,6,3,11,5,28,7.283453277,1,18,16,2,1,98,74,3
643,"[2, 12, 11, 9, 5]","[4, 7, 6, 3, 8]","[1, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 23, 19, 18, 21]","[24, 16, 22, 14, 17]","[13, 20]","[20, 13, 24, 25, 18]","[26, 18, 21, 18, 17]","[56, 44]","[5, 1, 3, 4, 11]","[7, 2, 8, 6, 9]","[10, 12]","[24, 18, 27, 19, 12]","[20, 16, 25, 19, 20]","[45, 55]",100,1,2,5,2,21,16,13,2,8,1,5,8,10,4,79,78.62501126,1,3,73,3,13,9,78,3
644,"[4, 7, 11, 6, 5]","[3, 1, 2, 8, 9]","[10, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 21, 16, 22, 20]","[17, 23, 18, 19, 14]","[13, 24]","[20, 18, 18, 22, 22]","[22, 16, 19, 23, 20]","[50, 50]","[11, 12, 8, 3, 1]","[9, 10, 2, 7, 5]","[4, 6]","[19, 19, 22, 21, 19]","[14, 17, 20, 32, 17]","[51, 49]",100,5,3,1,4,20,14,24,4,8,10,12,9,6,1,44,79.68550182,2,10,89,1,15,25,24,1
